,Nos.,order_id,Item,Price,City,Quantity,Bill Amount,State of Delivery,Year,product_ID
3748,3749,314,Product 139,64,ponda,8,512,Goa,2017, 139
3749,3750,314,Product 129,65,ponda,5,325,Goa,2017, 129
3750,3751,314,Product 159,204,ponda,6,1224,Goa,2017, 159
3751,3752,314,Product 83,90,ponda,9,810,Goa,2017, 83
3752,3753,314,Product 30,204,ponda,2,408,Goa,2017, 30
3753,3754,314,Product 25,91,ponda,3,273,Goa,2017, 25
3754,3755,314,Product 173,123,ponda,4,492,Goa,2017, 173
3755,3756,314,Product 93,174,ponda,10,1740,Goa,2017, 93
3756,3757,315,Product 76,190,sangrur,9,1710,Punjab,2017, 76
3757,3758,315,Product 351,261,sangrur,4,1044,Punjab,2017, 351
3758,3759,315,Product 155,257,sangrur,2,514,Punjab,2017, 155
3759,3760,315,Product 220,94,sangrur,7,658,Punjab,2017, 220
3760,3761,315,Product 464,154,sangrur,7,1078,Punjab,2017, 464
3761,3762,315,Product 437,269,sangrur,7,1883,Punjab,2017, 437
3762,3763,315,Product 480,69,sangrur,2,138,Punjab,2017, 480
3763,3764,315,Product 100,220,sangrur,9,1980,Punjab,2017, 100
3764,3765,315,Product 36,214,sangrur,5,1070,Punjab,2017, 36
3765,3766,315,Product 38,297,sangrur,7,2079,Punjab,2017, 38
3766,3767,316,Product 363,266,Zuari Nagar (Mormugao),2,532,Goa,2017, 363
3767,3768,316,Product 179,270,Zuari Nagar (Mormugao),7,1890,Goa,2017, 179
3768,3769,316,Product 453,143,Zuari Nagar (Mormugao),9,1287,Goa,2017, 453
3769,3770,316,Product 197,158,Zuari Nagar (Mormugao),8,1264,Goa,2017, 197
3770,3771,316,Product 325,61,Zuari Nagar (Mormugao),10,610,Goa,2017, 325
3771,3772,316,Product 489,179,Zuari Nagar (Mormugao),6,1074,Goa,2017, 489
3772,3773,316,Product 234,232,Zuari Nagar (Mormugao),5,1160,Goa,2017, 234
3773,3774,316,Product 162,266,Zuari Nagar (Mormugao),2,532,Goa,2017, 162
3774,3775,316,Product 79,95,Zuari Nagar (Mormugao),2,190,Goa,2017, 79
3775,3776,316,Product 259,144,Zuari Nagar (Mormugao),9,1296,Goa,2017, 259
3776,3777,316,Product 255,66,Zuari Nagar (Mormugao),6,396,Goa,2017, 255
3777,3778,317,Product 467,211,hoshiarpur,9,1899,Punjab,2017, 467
3778,3779,317,Product 329,219,hoshiarpur,7,1533,Punjab,2017, 329
3779,3780,317,Product 244,181,hoshiarpur,6,1086,Punjab,2017, 244
3780,3781,317,Product 103,76,hoshiarpur,6,456,Punjab,2017, 103
3781,3782,317,Product 488,130,hoshiarpur,3,390,Punjab,2017, 488
3782,3783,317,Product 182,259,hoshiarpur,9,2331,Punjab,2017, 182
3783,3784,317,Product 112,108,hoshiarpur,6,648,Punjab,2017, 112
3784,3785,317,Product 156,287,hoshiarpur,4,1148,Punjab,2017, 156
3785,3786,317,Product 66,159,hoshiarpur,7,1113,Punjab,2017, 66
3786,3787,318,Product 170,114,malappyram,3,342,Kerela,2017, 170
3787,3788,318,Product 230,265,malappyram,10,2650,Kerela,2017, 230
3788,3789,318,Product 71,181,malappyram,4,724,Kerela,2017, 71
3789,3790,318,Product 287,114,malappyram,8,912,Kerela,2017, 287
3790,3791,318,Product 238,153,malappyram,5,765,Kerela,2017, 238
3791,3792,318,Product 483,270,malappyram,8,2160,Kerela,2017, 483
3792,3793,318,Product 451,83,malappyram,5,415,Kerela,2017, 451
3793,3794,318,Product 238,153,malappyram,10,1530,Kerela,2017, 238
3794,3795,318,Product 352,228,malappyram,6,1368,Kerela,2017, 352
3795,3796,318,Product 165,228,malappyram,9,2052,Kerela,2017, 165
3796,3797,318,Product 338,138,malappyram,10,1380,Kerela,2017, 338
3797,3798,318,Product 414,130,malappyram,10,1300,Kerela,2017, 414
3798,3799,318,Product 54,201,malappyram,1,201,Kerela,2017, 54
3799,3800,318,Product 489,179,malappyram,2,358,Kerela,2017, 489
3800,3801,318,Product 479,68,malappyram,1,68,Kerela,2017, 479
3801,3802,318,Product 239,170,malappyram,6,1020,Kerela,2017, 239
3802,3803,319,Product 486,105,Vijaypur,3,315,Uttarakhand,2017, 486
3803,3804,319,Product 257,122,Vijaypur,5,610,Uttarakhand,2017, 257
3804,3805,319,Product 51,136,Vijaypur,4,544,Uttarakhand,2017, 51
3805,3806,319,Product 428,218,Vijaypur,5,1090,Uttarakhand,2017, 428
3806,3807,319,Product 439,109,Vijaypur,1,109,Uttarakhand,2017, 439
3807,3808,319,Product 270,162,Vijaypur,9,1458,Uttarakhand,2017, 270
3808,3809,319,Product 151,280,Vijaypur,10,2800,Uttarakhand,2017, 151
3809,3810,319,Product 355,80,Vijaypur,2,160,Uttarakhand,2017, 355
3810,3811,319,Product 82,185,Vijaypur,8,1480,Uttarakhand,2017, 82
3811,3812,320,Product 120,171,Balsore,10,1710,Odhisha,2017, 120
3812,3813,320,Product 420,131,Balsore,1,131,Odhisha,2017, 420
3813,3814,320,Product 445,214,Balsore,9,1926,Odhisha,2017, 445
3814,3815,320,Product 421,104,Balsore,7,728,Odhisha,2017, 421
3815,3816,320,Product 267,217,Balsore,4,868,Odhisha,2017, 267
3816,3817,320,Product 222,174,Balsore,6,1044,Odhisha,2017, 222
3817,3818,320,Product 500,251,Balsore,4,1004,Odhisha,2017, 500
3818,3819,320,Product 120,171,Balsore,9,1539,Odhisha,2017, 120
3819,3820,320,Product 258,90,Balsore,10,900,Odhisha,2017, 258
3820,3821,321,Product 316,204,Puttaparthy,5,1020,Andhra Pradesh,2017, 316
3821,3822,321,Product 403,249,Puttaparthy,10,2490,Andhra Pradesh,2017, 403
3822,3823,321,Product 225,210,Puttaparthy,2,420,Andhra Pradesh,2017, 225
3823,3824,321,Product 129,65,Puttaparthy,3,195,Andhra Pradesh,2017, 129
3824,3825,321,Product 19,188,Puttaparthy,10,1880,Andhra Pradesh,2017, 19
3825,3826,321,Product 187,103,Puttaparthy,9,927,Andhra Pradesh,2017, 187
3826,3827,321,Product 40,62,Puttaparthy,1,62,Andhra Pradesh,2017, 40
3827,3828,321,Product 438,288,Puttaparthy,4,1152,Andhra Pradesh,2017, 438
3828,3829,321,Product 385,184,Puttaparthy,8,1472,Andhra Pradesh,2017, 385
3829,3830,321,Product 383,188,Puttaparthy,8,1504,Andhra Pradesh,2017, 383
3830,3831,321,Product 346,269,Puttaparthy,1,269,Andhra Pradesh,2017, 346
3831,3832,321,Product 227,180,Puttaparthy,3,540,Andhra Pradesh,2017, 227
3832,3833,321,Product 81,234,Puttaparthy,7,1638,Andhra Pradesh,2017, 81
3833,3834,321,Product 75,259,Puttaparthy,5,1295,Andhra Pradesh,2017, 75
3834,3835,322,Product 224,264,Narasaraopet,10,2640,Andhra Pradesh,2017, 224
3835,3836,322,Product 4,139,Narasaraopet,10,1390,Andhra Pradesh,2017, 4
3836,3837,322,Product 444,185,Narasaraopet,8,1480,Andhra Pradesh,2017, 444
3837,3838,322,Product 148,260,Narasaraopet,2,520,Andhra Pradesh,2017, 148
3838,3839,322,Product 355,80,Narasaraopet,3,240,Andhra Pradesh,2017, 355
3839,3840,322,Product 168,212,Narasaraopet,7,1484,Andhra Pradesh,2017, 168
3840,3841,322,Product 105,200,Narasaraopet,6,1200,Andhra Pradesh,2017, 105
3841,3842,322,Product 119,152,Narasaraopet,3,456,Andhra Pradesh,2017, 119
3842,3843,322,Product 16,199,Narasaraopet,6,1194,Andhra Pradesh,2017, 16
3843,3844,322,Product 411,233,Narasaraopet,7,1631,Andhra Pradesh,2017, 411
3844,3845,322,Product 93,174,Narasaraopet,7,1218,Andhra Pradesh,2017, 93
3845,3846,322,Product 494,50,Narasaraopet,4,200,Andhra Pradesh,2017, 494
3846,3847,322,Product 222,174,Narasaraopet,3,522,Andhra Pradesh,2017, 222
3847,3848,323,Product 77,97,NEYVELI TOWNSHIP,6,582,Pondicherry,2017, 77
3848,3849,323,Product 433,191,NEYVELI TOWNSHIP,10,1910,Pondicherry,2017, 433
3849,3850,323,Product 457,181,NEYVELI TOWNSHIP,6,1086,Pondicherry,2017, 457
3850,3851,323,Product 42,83,NEYVELI TOWNSHIP,9,747,Pondicherry,2017, 42
3851,3852,323,Product 360,233,NEYVELI TOWNSHIP,7,1631,Pondicherry,2017, 360
3852,3853,323,Product 182,259,NEYVELI TOWNSHIP,3,777,Pondicherry,2017, 182
3853,3854,323,Product 322,123,NEYVELI TOWNSHIP,3,369,Pondicherry,2017, 322
3854,3855,323,Product 143,139,NEYVELI TOWNSHIP,6,834,Pondicherry,2017, 143
3855,3856,323,Product 224,264,NEYVELI TOWNSHIP,3,792,Pondicherry,2017, 224
3856,3857,323,Product 171,117,NEYVELI TOWNSHIP,3,351,Pondicherry,2017, 171
3857,3858,323,Product 23,296,NEYVELI TOWNSHIP,4,1184,Pondicherry,2017, 23
3858,3859,323,Product 451,83,NEYVELI TOWNSHIP,7,581,Pondicherry,2017, 451
3859,3860,323,Product 120,171,NEYVELI TOWNSHIP,4,684,Pondicherry,2017, 120
3860,3861,323,Product 322,123,NEYVELI TOWNSHIP,8,984,Pondicherry,2017, 322
3861,3862,323,Product 306,235,NEYVELI TOWNSHIP,4,940,Pondicherry,2017, 306
3862,3863,323,Product 450,69,NEYVELI TOWNSHIP,9,621,Pondicherry,2017, 450
3863,3864,323,Product 393,206,NEYVELI TOWNSHIP,1,206,Pondicherry,2017, 393
3864,3865,323,Product 485,271,NEYVELI TOWNSHIP,7,1897,Pondicherry,2017, 485
3865,3866,324,Product 343,217,Borsad,9,1953,Gujarat,2017, 343
3866,3867,324,Product 41,192,Borsad,4,768,Gujarat,2017, 41
3867,3868,324,Product 115,280,Borsad,10,2800,Gujarat,2017, 115
3868,3869,324,Product 249,135,Borsad,1,135,Gujarat,2017, 249
3869,3870,324,Product 257,122,Borsad,8,976,Gujarat,2017, 257
3870,3871,324,Product 97,94,Borsad,4,376,Gujarat,2017, 97
3871,3872,324,Product 167,232,Borsad,10,2320,Gujarat,2017, 167
3872,3873,324,Product 121,194,Borsad,8,1552,Gujarat,2017, 121
3873,3874,324,Product 423,199,Borsad,9,1791,Gujarat,2017, 423
3874,3875,324,Product 77,97,Borsad,7,679,Gujarat,2017, 77
3875,3876,324,Product 439,109,Borsad,6,654,Gujarat,2017, 439
3876,3877,324,Product 135,214,Borsad,4,856,Gujarat,2017, 135
3877,3878,324,Product 151,280,Borsad,5,1400,Gujarat,2017, 151
3878,3879,324,Product 63,186,Borsad,6,1116,Gujarat,2017, 63
3879,3880,325,Product 295,155,nawanshahr,7,1085,Punjab,2017, 295
3880,3881,325,Product 118,83,nawanshahr,7,581,Punjab,2017, 118
3881,3882,325,Product 41,192,nawanshahr,10,1920,Punjab,2017, 41
3882,3883,325,Product 228,140,nawanshahr,1,140,Punjab,2017, 228
3883,3884,325,Product 403,249,nawanshahr,9,2241,Punjab,2017, 403
3884,3885,325,Product 9,299,nawanshahr,5,1495,Punjab,2017, 9
3885,3886,325,Product 189,81,nawanshahr,6,486,Punjab,2017, 189
3886,3887,325,Product 116,199,nawanshahr,9,1791,Punjab,2017, 116
3887,3888,325,Product 262,282,nawanshahr,4,1128,Punjab,2017, 262
3888,3889,325,Product 261,121,nawanshahr,7,847,Punjab,2017, 261
3889,3890,325,Product 443,148,nawanshahr,1,148,Punjab,2017, 443
3890,3891,326,Product 269,84,gudivada,1,84,Andhra Pradesh,2017, 269
3891,3892,326,Product 192,161,gudivada,1,161,Andhra Pradesh,2017, 192
3892,3893,326,Product 372,91,gudivada,2,182,Andhra Pradesh,2017, 372
3893,3894,326,Product 362,104,gudivada,1,104,Andhra Pradesh,2017, 362
3894,3895,326,Product 94,284,gudivada,8,2272,Andhra Pradesh,2017, 94
3895,3896,326,Product 352,228,gudivada,6,1368,Andhra Pradesh,2017, 352
3896,3897,326,Product 142,195,gudivada,2,390,Andhra Pradesh,2017, 142
3897,3898,326,Product 337,126,gudivada,10,1260,Andhra Pradesh,2017, 337
3898,3899,326,Product 239,170,gudivada,3,510,Andhra Pradesh,2017, 239
3899,3900,326,Product 100,220,gudivada,1,220,Andhra Pradesh,2017, 100
3900,3901,326,Product 105,200,gudivada,3,600,Andhra Pradesh,2017, 105
3901,3902,326,Product 458,73,gudivada,5,365,Andhra Pradesh,2017, 458
3902,3903,326,Product 374,274,gudivada,1,274,Andhra Pradesh,2017, 374
3903,3904,327,Product 95,77,Hyderbad,4,308,Andhra Pradesh,2017, 95
3904,3905,327,Product 109,272,Hyderbad,1,272,Andhra Pradesh,2017, 109
3905,3906,327,Product 245,199,Hyderbad,8,1592,Andhra Pradesh,2017, 245
3906,3907,327,Product 444,185,Hyderbad,6,1110,Andhra Pradesh,2017, 444
3907,3908,327,Product 355,80,Hyderbad,6,480,Andhra Pradesh,2017, 355
3908,3909,327,Product 449,157,Hyderbad,1,157,Andhra Pradesh,2017, 449
3909,3910,327,Product 401,222,Hyderbad,10,2220,Andhra Pradesh,2017, 401
3910,3911,327,Product 285,150,Hyderbad,9,1350,Andhra Pradesh,2017, 285
3911,3912,327,Product 243,202,Hyderbad,2,404,Andhra Pradesh,2017, 243
3912,3913,328,Product 243,202,Nalasopara,3,606,Maharashtra,2017, 243
3913,3914,328,Product 4,139,Nalasopara,1,139,Maharashtra,2017, 4
3914,3915,328,Product 86,274,Nalasopara,1,274,Maharashtra,2017, 86
3915,3916,328,Product 451,83,Nalasopara,10,830,Maharashtra,2017, 451
3916,3917,328,Product 247,111,Nalasopara,10,1110,Maharashtra,2017, 247
3917,3918,328,Product 241,164,Nalasopara,6,984,Maharashtra,2017, 241
3918,3919,328,Product 9,299,Nalasopara,1,299,Maharashtra,2017, 9
3919,3920,328,Product 18,285,Nalasopara,2,570,Maharashtra,2017, 18
3920,3921,328,Product 449,157,Nalasopara,2,314,Maharashtra,2017, 449
3921,3922,328,Product 447,89,Nalasopara,9,801,Maharashtra,2017, 447
3922,3923,329,Product 315,263,Patiala,1,263,Punjab,2017, 315
3923,3924,329,Product 41,192,Patiala,9,1728,Punjab,2017, 41
3924,3925,329,Product 445,214,Patiala,8,1712,Punjab,2017, 445
3925,3926,329,Product 431,256,Patiala,1,256,Punjab,2017, 431
3926,3927,329,Product 109,272,Patiala,3,816,Punjab,2017, 109
3927,3928,329,Product 353,284,Patiala,10,2840,Punjab,2017, 353
3928,3929,329,Product 431,256,Patiala,5,1280,Punjab,2017, 431
3929,3930,329,Product 129,65,Patiala,1,65,Punjab,2017, 129
3930,3931,329,Product 492,243,Patiala,1,243,Punjab,2017, 492
3931,3932,329,Product 341,294,Patiala,2,588,Punjab,2017, 341
3932,3933,330,Product 255,66,kothamangalam,1,66,Kerela,2017, 255
3933,3934,330,Product 335,230,kothamangalam,5,1150,Kerela,2017, 335
3934,3935,330,Product 262,282,kothamangalam,4,1128,Kerela,2017, 262
3935,3936,330,Product 123,219,kothamangalam,2,438,Kerela,2017, 123
3936,3937,330,Product 160,287,kothamangalam,5,1435,Kerela,2017, 160
3937,3938,330,Product 331,200,kothamangalam,7,1400,Kerela,2017, 331
3938,3939,330,Product 428,218,kothamangalam,3,654,Kerela,2017, 428
3939,3940,330,Product 486,105,kothamangalam,2,210,Kerela,2017, 486
3940,3941,330,Product 183,212,kothamangalam,5,1060,Kerela,2017, 183
3941,3942,330,Product 438,288,kothamangalam,5,1440,Kerela,2017, 438
3942,3943,331,Product 484,50,MANGALAGIRI,6,300,Andhra Pradesh,2017, 484
3943,3944,331,Product 83,90,MANGALAGIRI,6,540,Andhra Pradesh,2017, 83
3944,3945,331,Product 312,145,MANGALAGIRI,10,1450,Andhra Pradesh,2017, 312
3945,3946,331,Product 478,249,MANGALAGIRI,9,2241,Andhra Pradesh,2017, 478
3946,3947,331,Product 2,263,MANGALAGIRI,5,1315,Andhra Pradesh,2017, 2
3947,3948,331,Product 135,214,MANGALAGIRI,6,1284,Andhra Pradesh,2017, 135
3948,3949,331,Product 372,91,MANGALAGIRI,2,182,Andhra Pradesh,2017, 372
3949,3950,331,Product 189,81,MANGALAGIRI,3,243,Andhra Pradesh,2017, 189
3950,3951,332,Product 454,267,KUKATPALLY,4,1068,Andhra Pradesh,2017, 454
3951,3952,332,Product 324,276,KUKATPALLY,4,1104,Andhra Pradesh,2017, 324
3952,3953,332,Product 24,84,KUKATPALLY,4,336,Andhra Pradesh,2017, 24
3953,3954,332,Product 59,241,KUKATPALLY,2,482,Andhra Pradesh,2017, 59
3954,3955,332,Product 220,94,KUKATPALLY,8,752,Andhra Pradesh,2017, 220
3955,3956,332,Product 21,298,KUKATPALLY,2,596,Andhra Pradesh,2017, 21
3956,3957,332,Product 102,283,KUKATPALLY,1,283,Andhra Pradesh,2017, 102
3957,3958,332,Product 469,183,KUKATPALLY,9,1647,Andhra Pradesh,2017, 469
3958,3959,332,Product 7,147,KUKATPALLY,7,1029,Andhra Pradesh,2017, 7
3959,3960,332,Product 341,294,KUKATPALLY,1,294,Andhra Pradesh,2017, 341
3960,3961,332,Product 460,76,KUKATPALLY,4,304,Andhra Pradesh,2017, 460
3961,3962,332,Product 435,223,KUKATPALLY,7,1561,Andhra Pradesh,2017, 435
3962,3963,333,Product 193,145,Siddhpur,1,145,Gujarat,2017, 193
3963,3964,333,Product 487,64,Siddhpur,9,576,Gujarat,2017, 487
3964,3965,333,Product 389,172,Siddhpur,5,860,Gujarat,2017, 389
3965,3966,333,Product 108,129,Siddhpur,2,258,Gujarat,2017, 108
3966,3967,333,Product 336,72,Siddhpur,7,504,Gujarat,2017, 336
3967,3968,333,Product 5,95,Siddhpur,7,665,Gujarat,2017, 5
3968,3969,333,Product 451,83,Siddhpur,7,581,Gujarat,2017, 451
3969,3970,333,Product 221,121,Siddhpur,4,484,Gujarat,2017, 221
3970,3971,333,Product 348,280,Siddhpur,9,2520,Gujarat,2017, 348
3971,3972,333,Product 410,254,Siddhpur,7,1778,Gujarat,2017, 410
3972,3973,333,Product 304,111,Siddhpur,3,333,Gujarat,2017, 304
3973,3974,334,Product 145,108,PORBANDAR,10,1080,Gujarat,2017, 145
3974,3975,334,Product 51,136,PORBANDAR,3,408,Gujarat,2017, 51
3975,3976,334,Product 494,50,PORBANDAR,5,250,Gujarat,2017, 494
3976,3977,334,Product 312,145,PORBANDAR,9,1305,Gujarat,2017, 312
3977,3978,334,Product 141,186,PORBANDAR,5,930,Gujarat,2017, 141
3978,3979,334,Product 183,212,PORBANDAR,3,636,Gujarat,2017, 183
3979,3980,334,Product 22,86,PORBANDAR,3,258,Gujarat,2017, 22
3980,3981,334,Product 243,202,PORBANDAR,4,808,Gujarat,2017, 243
3981,3982,334,Product 274,74,PORBANDAR,6,444,Gujarat,2017, 274
3982,3983,334,Product 12,68,PORBANDAR,7,476,Gujarat,2017, 12
3983,3984,335,Product 310,195,Ongole,4,780,Andhra Pradesh,2017, 310
3984,3985,335,Product 147,243,Ongole,2,486,Andhra Pradesh,2017, 147
3985,3986,335,Product 370,74,Ongole,7,518,Andhra Pradesh,2017, 370
3986,3987,335,Product 327,88,Ongole,7,616,Andhra Pradesh,2017, 327
3987,3988,335,Product 8,88,Ongole,9,792,Andhra Pradesh,2017, 8
3988,3989,335,Product 40,62,Ongole,6,372,Andhra Pradesh,2017, 40
3989,3990,335,Product 236,65,Ongole,10,650,Andhra Pradesh,2017, 236
3990,3991,335,Product 96,296,Ongole,4,1184,Andhra Pradesh,2017, 96
3991,3992,336,Product 227,180,Rohini,9,1620,New Delhi,2017, 227
3992,3993,336,Product 471,198,Rohini,5,990,New Delhi,2017, 471
3993,3994,336,Product 73,59,Rohini,6,354,New Delhi,2017, 73
3994,3995,336,Product 329,219,Rohini,8,1752,New Delhi,2017, 329
3995,3996,336,Product 227,180,Rohini,1,180,New Delhi,2017, 227
3996,3997,336,Product 490,224,Rohini,6,1344,New Delhi,2017, 490
3997,3998,336,Product 462,58,Rohini,6,348,New Delhi,2017, 462
3998,3999,336,Product 361,127,Rohini,2,254,New Delhi,2017, 361
3999,4000,336,Product 68,279,Rohini,4,1116,New Delhi,2017, 68
4000,4001,336,Product 173,123,Rohini,2,246,New Delhi,2017, 173
4001,4002,336,Product 339,273,Rohini,4,1092,New Delhi,2017, 339
4002,4003,337,Product 362,104,ajmer,9,936,Rajasthan,2017, 362
4003,4004,337,Product 1,199,ajmer,6,1194,Rajasthan,2017, 1
4004,4005,337,Product 204,112,ajmer,4,448,Rajasthan,2017, 204
4005,4006,337,Product 86,274,ajmer,6,1644,Rajasthan,2017, 86
4006,4007,337,Product 362,104,ajmer,9,936,Rajasthan,2017, 362
4007,4008,337,Product 45,119,ajmer,3,357,Rajasthan,2017, 45
4008,4009,337,Product 6,237,ajmer,2,474,Rajasthan,2017, 6
4009,4010,337,Product 312,145,ajmer,1,145,Rajasthan,2017, 312
4010,4011,337,Product 83,90,ajmer,5,450,Rajasthan,2017, 83
4011,4012,337,Product 70,90,ajmer,7,630,Rajasthan,2017, 70
4012,4013,337,Product 52,295,ajmer,5,1475,Rajasthan,2017, 52
4013,4014,337,Product 153,183,ajmer,5,915,Rajasthan,2017, 153
4014,4015,337,Product 255,66,ajmer,2,132,Rajasthan,2017, 255
4015,4016,337,Product 492,243,ajmer,3,729,Rajasthan,2017, 492
4016,4017,337,Product 268,261,ajmer,6,1566,Rajasthan,2017, 268
4017,4018,337,Product 36,214,ajmer,8,1712,Rajasthan,2017, 36
4018,4019,337,Product 57,267,ajmer,9,2403,Rajasthan,2017, 57
4019,4020,338,Product 407,252,Kotkapura,2,504,Punjab,2017, 407
4020,4021,338,Product 496,194,Kotkapura,3,582,Punjab,2017, 496
4021,4022,338,Product 423,199,Kotkapura,1,199,Punjab,2017, 423
4022,4023,338,Product 466,180,Kotkapura,5,900,Punjab,2017, 466
4023,4024,338,Product 357,87,Kotkapura,4,348,Punjab,2017, 357
4024,4025,338,Product 374,274,Kotkapura,1,274,Punjab,2017, 374
4025,4026,338,Product 403,249,Kotkapura,10,2490,Punjab,2017, 403
4026,4027,338,Product 351,261,Kotkapura,9,2349,Punjab,2017, 351
4027,4028,338,Product 38,297,Kotkapura,5,1485,Punjab,2017, 38
4028,4029,338,Product 499,78,Kotkapura,3,234,Punjab,2017, 499
4029,4030,338,Product 430,296,Kotkapura,9,2664,Punjab,2017, 430
4030,4031,338,Product 93,174,Kotkapura,8,1392,Punjab,2017, 93
4031,4032,338,Product 485,271,Kotkapura,8,2168,Punjab,2017, 485
4032,4033,339,Product 309,195,Parwanoo,7,1365,Himachal Pradesh,2017, 309
4033,4034,339,Product 209,258,Parwanoo,8,2064,Himachal Pradesh,2017, 209
4034,4035,339,Product 81,234,Parwanoo,6,1404,Himachal Pradesh,2017, 81
4035,4036,339,Product 36,214,Parwanoo,8,1712,Himachal Pradesh,2017, 36
4036,4037,339,Product 485,271,Parwanoo,6,1626,Himachal Pradesh,2017, 485
4037,4038,339,Product 379,251,Parwanoo,4,1004,Himachal Pradesh,2017, 379
4038,4039,340,Product 370,74,DIBRUGARH,4,296,Assam,2017, 370
4039,4040,340,Product 495,63,DIBRUGARH,5,315,Assam,2017, 495
4040,4041,340,Product 175,280,DIBRUGARH,2,560,Assam,2017, 175
4041,4042,340,Product 149,174,DIBRUGARH,7,1218,Assam,2017, 149
4042,4043,340,Product 130,238,DIBRUGARH,5,1190,Assam,2017, 130
4043,4044,340,Product 255,66,DIBRUGARH,2,132,Assam,2017, 255
4044,4045,340,Product 87,134,DIBRUGARH,7,938,Assam,2017, 87
4045,4046,340,Product 341,294,DIBRUGARH,10,2940,Assam,2017, 341
4046,4047,340,Product 52,295,DIBRUGARH,3,885,Assam,2017, 52
4047,4048,341,Product 310,195,sullurpeta,2,390,Andhra Pradesh,2017, 310
4048,4049,341,Product 346,269,sullurpeta,9,2421,Andhra Pradesh,2017, 346
4049,4050,341,Product 242,206,sullurpeta,4,824,Andhra Pradesh,2017, 242
4050,4051,341,Product 236,65,sullurpeta,8,520,Andhra Pradesh,2017, 236
4051,4052,341,Product 418,275,sullurpeta,2,550,Andhra Pradesh,2017, 418
4052,4053,342,Product 250,150,Mandsaur,9,1350,Madhya Pradesh,2017, 250
4053,4054,342,Product 233,94,Mandsaur,8,752,Madhya Pradesh,2017, 233
4054,4055,342,Product 44,153,Mandsaur,1,153,Madhya Pradesh,2017, 44
4055,4056,342,Product 273,205,Mandsaur,5,1025,Madhya Pradesh,2017, 273
4056,4057,342,Product 129,65,Mandsaur,6,390,Madhya Pradesh,2017, 129
4057,4058,342,Product 209,258,Mandsaur,3,774,Madhya Pradesh,2017, 209
4058,4059,342,Product 142,195,Mandsaur,1,195,Madhya Pradesh,2017, 142
4059,4060,342,Product 290,73,Mandsaur,8,584,Madhya Pradesh,2017, 290
4060,4061,342,Product 353,284,Mandsaur,5,1420,Madhya Pradesh,2017, 353
4061,4062,342,Product 486,105,Mandsaur,9,945,Madhya Pradesh,2017, 486
4062,4063,342,Product 361,127,Mandsaur,8,1016,Madhya Pradesh,2017, 361
4063,4064,342,Product 375,293,Mandsaur,2,586,Madhya Pradesh,2017, 375
4064,4065,342,Product 308,67,Mandsaur,8,536,Madhya Pradesh,2017, 308
4065,4066,342,Product 173,123,Mandsaur,4,492,Madhya Pradesh,2017, 173
4066,4067,342,Product 162,266,Mandsaur,7,1862,Madhya Pradesh,2017, 162
4067,4068,343,Product 256,260,irinjalakuda,10,2600,Kerela,2017, 256
4068,4069,343,Product 52,295,irinjalakuda,1,295,Kerela,2017, 52
4069,4070,343,Product 342,132,irinjalakuda,2,264,Kerela,2017, 342
4070,4071,343,Product 386,127,irinjalakuda,4,508,Kerela,2017, 386
4071,4072,343,Product 121,194,irinjalakuda,6,1164,Kerela,2017, 121
4072,4073,343,Product 63,186,irinjalakuda,2,372,Kerela,2017, 63
4073,4074,343,Product 430,296,irinjalakuda,2,592,Kerela,2017, 430
4074,4075,343,Product 243,202,irinjalakuda,2,404,Kerela,2017, 243
4075,4076,343,Product 393,206,irinjalakuda,3,618,Kerela,2017, 393
4076,4077,343,Product 390,207,irinjalakuda,8,1656,Kerela,2017, 390
4077,4078,343,Product 239,170,irinjalakuda,7,1190,Kerela,2017, 239
